"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"4000161228089","https://ae04.alicdn.com/kf/He589ef6cb67c4b88a528c246881580a0Q.jpg",,"OVW Horse Hair Tapered Blending Makeup Brush  for Eye Shadow  Powder Brush Shading set Cosmetic Tools Beauty Brushes Make up","USD 3.10","USD 2.17","30%","USD","7","USD 0.15","54","100.0%","https://s.click.aliexpress.com/e/_DBJsqAr",,,,,,
"1005003144517065","https://ae04.alicdn.com/kf/Hc03dc1c79b3e4cefad8ea2859071d3c2u.jpg",,"3Pcs/pack Eye Makeup Brushes Set Eyeshadow brush Natural Horse Hair Eye Beauty Kit Eye Shadow Crease Smudge Makeup Tools","USD 5.12","USD 3.58","30%","USD","8.0","USD 0.29","29","100.0%","https://s.click.aliexpress.com/e/_DDNUWCF",,,,,,
"32966359194","https://ae04.alicdn.com/kf/HTB1SFBAatzvK1RkSnfoq6zMwVXaO.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/275595266610.mp4","New 7pcs Sliver Diamond Unicorn Crystal Makeup Brushes Set Foundation Blending Powder Eye Face Brush Makeup Tool Kit maquillaje","USD 4.99","USD 4.49","10%","USD","8.0","USD 0.36","22","100.0%","https://s.click.aliexpress.com/e/_DkkEUR1",,,,,,
"1005004279648817","https://ae04.alicdn.com/kf/S261616e547f14f888ba59309505323e7P.jpg",,"1pcs Foundation Brushes Makeup Brush Beauty Face Portable Professional Foundation Brush Large Cosmetics Soft Base Female Makeup","USD 2.73","USD 2.73","0%","USD","8.0","USD 0.22","5250","97.5%","https://s.click.aliexpress.com/e/_DBsQt4J",,,,,,
"1005003446506711","https://ae04.alicdn.com/kf/S4892d37533154d7cb9441a947d238acaG.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/344801928633.mp4","1PC Red Wine Glass Shape Facial Brush Large Soft Powder Blush Makeup Face Foundation Cosmetic Professional Make Up Brushes Tool","USD 2.64","USD 1.43","46%","USD","11.0","USD 0.16","33","92.0%","https://s.click.aliexpress.com/e/_DDznI2r",,,,,,
"1005004740166962","https://ae04.alicdn.com/kf/Sf57db6a80305492d8873a1720fdd1cc5o.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100087508676.mp4","13PCS Soft Fluffy Makeup Brush Set Cosmetics Foundation Blush Powder Brushes Eyeshadow Kabuki Blending Make Up Tool Brush Beauty","USD 9.46","USD 4.73","50%","USD","10.0","USD 0.47","109","86.7%","https://s.click.aliexpress.com/e/_DECo56T",,,,,,
"1005003903308636","https://ae04.alicdn.com/kf/Saf6a1a8659a94552a5fc524f68c86da0z.jpg",,"2022 New Star Wars Makeup Brush Set Movie Collection Spaceship Yoda Baby Eye Shadow Brush Warship Model Cosplay Women Girl Gift","USD 4.77","USD 3.34","30%","USD","7","USD 0.23","23","100.0%","https://s.click.aliexpress.com/e/_DdP8OHd",,,,,,
"32822005802","https://ae04.alicdn.com/kf/HTB1iVBVf0fJ8KJjy0Feq6xKEXXa1.jpg",,"Cake Brush Set Flower Fondant Cake Decorating Pastry Tools Confectionery Tools Bakeware Modeling Tool Makeup Brush Set","USD 6.00","USD 3.18","47%","USD","8.0","USD 0.25","133","90.8%","https://s.click.aliexpress.com/e/_DDePiMF",,,,,,
"1005003881612642","https://ae04.alicdn.com/kf/S400c135548dd48b8a77a975add53e666S.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/318913653767.mp4","Transparent Eyebrow Pencil Makeup Brush Storage Box Acrylic Cosmetic Brush Storage Tube Student Desktop Single Square Pen Holder","USD 7.81","USD 4.61","41%","USD","7","USD 0.32","255","95.6%","https://s.click.aliexpress.com/e/_DDIKdUB",,,,,,
"1005004077410745","https://ae04.alicdn.com/kf/S7296c76f432f41ffa5e085c2eb89c5b2o.jpg",,"Air Cushion CC Cream Mushroom Head Foundation Moisturizing BB Cream Nude Makeup Long Lasting Matte Concealer Foundation Makeup","USD 12.04","USD 6.62","45%","USD","7","USD 0.46","32","92.9%","https://s.click.aliexpress.com/e/_Dks6txV",,,,,,
