"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005003281265938","https://ae04.alicdn.com/kf/H10d25218339e4400930ff8eadf33d3d2w.jpg",,"MY DESTINY Goat Hair Fan Brush for Powder Make Up Makeup Brushes Pincel Maquiagem Brochas Maquillaje Pinceaux Maquillage 051","USD 2.98","USD 2.98","0%","USD","8.0","USD 0.24","52","96.0%","https://s.click.aliexpress.com/e/_DkjWrwL",,,,,,
"1005002913044004","https://ae04.alicdn.com/kf/Hbdbde507096c438ead4871a358ed4018i.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/317097207725.mp4","Sedona Amazing Gold Makeup Brush Set with Soft Dense Synthetic Hair High Quality Aluminum Ferrule and Plastic Material Handle","USD 6.20","USD 6.20","0%","USD","7","USD 0.43","29","96.7%","https://s.click.aliexpress.com/e/_Dd2Y69H",,,,,,
"1005004648288904","https://ae04.alicdn.com/kf/Sc62dacc79eaa4b089c19e6185040e7e1F.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100085724038.mp4","12PCS New White Eyeliner Makeup Smooth Easy to Wear Eyes Brightener Waterproof Fashion Eyes Liner Pencil Tattoo Skin Marker Pen","USD 6.84","USD 5.13","25%","USD","8.0","USD 0.41","45","96.7%","https://s.click.aliexpress.com/e/_DnSkqjh",,,,,,
"4001014920097","https://ae04.alicdn.com/kf/S639cb04ba720498288db30876718ba1a3.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/262197760389.mp4","IMAGIC 10 Pcs Makeup Sponge Wet and dry Puff Professional Soft Makeup Puff Sponge Ultra-high quality bigger Combination Packages","USD 68.00","USD 7.48","89%","USD","8.0","USD 0.60","428","100.0%","https://s.click.aliexpress.com/e/_Def6U7D",,,,,,
"1005004248519458","https://ae04.alicdn.com/kf/Sbd5ab23e26f2488cb37927301d72c327K.jpg",,"1pc Small Concealer Make up brush Synthetic hair Small Eyeshadow Makeup brushes Precision Eye cosmetic tools Professional T23","USD 1.97","USD 1.58","20%","USD","7","USD 0.11","53","100.0%","https://s.click.aliexpress.com/e/_DFuytQL",,,,,,
"1005004769831510","https://ae04.alicdn.com/kf/Sbcb1a6a098e44d1cba39ae771fca3de53.jpg",,"10/20/38Pcs/Box Reusable Self-Adhesive False Eyelashes Glue Strip Eyelash Glue-Free Lash Adhesive Tape Professional Makeup Tools","USD 4.29","USD 2.62","39%","USD","7","USD 0.18","55","100.0%","https://s.click.aliexpress.com/e/_DkwryPZ",,,,,,
"1005003908337123","https://ae04.alicdn.com/kf/Scecbf8cf97e54ddcb77288c0a1d94feaH.jpg",,"Tart Concealer Liquid Pie Foundation Face Makeup Primer Cosmetic tarte Dark Circles Makeup Corrector Modify Skin Tone Waterproof","USD 3.99","USD 3.99","0%","USD","7","USD 0.28","51","70.0%","https://s.click.aliexpress.com/e/_DDWvml9",,,,,,
"1005003183064213","https://ae04.alicdn.com/kf/He9f74ef2502249f6aeb215e77861e5c9K.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/336480472443.mp4","RED SIREN 25mm Fluffy Mink Lashes Drmatic Long Thick 3d Eyeleah Makeup Mink Eyelashes","USD 3.26","USD 2.44","25%","USD","7","USD 0.17","525","96.8%","https://s.click.aliexpress.com/e/_DcHY0Vz",,,,,,
"1005003378985929","https://ae04.alicdn.com/kf/Sc8317448bf7c4befa4eb1496971119a96.jpg",,"50/100Pc/bag Make Up Cosmetic Cotton Pads Wipe Pads Nail Art Cleaning Pads Soft Daily Supplies Facial Cotton Makeup Remover Tool","USD 4.75","USD 3.09","35%","USD","7","USD 0.22","53","97.1%","https://s.click.aliexpress.com/e/_DDmqB4R",,,,,,
"1005002979061566","https://ae04.alicdn.com/kf/H24b68ef0a4b54fb5a120f8fd15f6c5e9K.jpg",,"8pcs Mini makeup brushes with matte wooden handle portable soft hair makeup brush set beauty tools","USD 3.98","USD 1.99","50%","USD","7","USD 0.14","219","85.9%","https://s.click.aliexpress.com/e/_DCXQve7",,,,,,
"1005004158129142","https://ae04.alicdn.com/kf/Sc2ea9b1aec6d4339ae5c34a6e274a3ebI.jpg",,"1pcs Professional Black Eyeliner Quick-drying Waterproof Pen Long-lasting Not Blooming Liquid Lady Eye liner Smooth Makeup Tool","USD 6.66","USD 3.33","50%","USD","7","USD 0.23","56","100.0%","https://s.click.aliexpress.com/e/_DmldhwF",,,,,,
"32958316253","https://ae04.alicdn.com/kf/HTB1J4UEXZTxK1Rjy0Fgq6yovpXap.jpg",,"3D Definer Soft Beauty Makeup Blending Sponge - Multi-Color Extra-Soft Cream Liquid Foundation Cosmetics Tool","USD 5.83","USD 4.61","21%","USD","7","USD 0.32","428","99.5%","https://s.click.aliexpress.com/e/_Dcj6Gsb",,,,,,
"1005003063061672","https://ae04.alicdn.com/kf/H3fa38e82bbea4def94b39419b109b63dN.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/319481888235.mp4","5 Pcs Mini Makeup Brushes Set Tool Cosmetic Eye Shadow Foundation Blush Women Protable Travel Beauty Make Up Brush Maquiagem","USD 0.53","USD 0.31","42%","USD","7","USD 0.02","145","91.4%","https://s.click.aliexpress.com/e/_DnmPqLt",,,,,,
"1005003877765530","https://ae04.alicdn.com/kf/S4fe33dc62adc48489127bd14d13b0decL.jpg",,"Face Deep Cleaning Pads Reusable Makeup Remover Glove Soft Microfiber Cleansing Makeup Removing Gloves Cleaning Towel Facial","USD 0.55","USD 0.35","36%","USD","7","USD 0.02","79","94.0%","https://s.click.aliexpress.com/e/_DB71Zmj",,,,,,
"1005004060298173","https://ae04.alicdn.com/kf/S35547974711a4a7393e34f2a7d5895c77.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100055457606.mp4","1/3pcs Highlighting Makeup Brush Foundation Brightening Brush Contouring Blush Loose Powder Brush Beauty Tools for Make Up","USD 1.24","USD 0.62","50%","USD","7","USD 0.04","500","91.9%","https://s.click.aliexpress.com/e/_Dnkc3kn",,,,,,
"1005003570397183","https://ae04.alicdn.com/kf/Hbe0d8278b78c4fc6b6d8189b21419c03m.jpeg",,"Women's Eyelash Curler Fits All Eye Shapes Eyelashes Curling Tweezers Long Lasting Professional Eye Makeup Accessories Tools","USD 0.01","USD 0.01","97%","USD","50.0","USD 0.00","2403","92.8%","https://s.click.aliexpress.com/e/_DEovK47",,,,,,
"1005003337210585","https://ae04.alicdn.com/kf/S52515b9f5ad34a1799a25f12c25c6a42V.jpg",,"Makeup Menow Eyebrow Pencil Eyebrow Marker Waterproof Eyebrow Tattoo For Eyebrows 5 Colors Enhancer Dye Tint Pen Long Lasting","USD 1.09","USD 0.77","29%","USD","7","USD 0.05","2508","96.9%","https://s.click.aliexpress.com/e/_DBo1Pex",,,,,,
"1005004605922234","https://ae04.alicdn.com/kf/S62b2f2dfff934535968f55863432f197K.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100091624711.mp4","Makeup Brush Mini Eyeshadow Lip Makeup Brushes 4 In 1 Detachable Cosmetic Pen Brushes Portable Professional Beauty Tools","USD 4.86","USD 2.53","48%","USD","7","USD 0.18","268","97.7%","https://s.click.aliexpress.com/e/_DEwC3aL",,,,,,
"1005004501662439","https://ae04.alicdn.com/kf/S49b459d0d0604bcf8a94b9b0cd5d5632l.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100062280113.mp4","13 PCS Soft Fluffy Makeup Brushes Set Portable Silicone Lip Brush Loose Powder Eye Shadow Blush Brush Makeup Beauty Tools","USD 1.30","USD 0.43","67%","USD","7","USD 0.03","38","100.0%","https://s.click.aliexpress.com/e/_DFXndjz",,,,,,
"1005004825912595","https://ae04.alicdn.com/kf/Sdc6dbcfed4a945e2bd1703e4ff02e0499.jpg",,"Black 100PCS Double Head Cotton Swab Women Makeup Lipstik Cotton Buds Tip Stick Nose Ear Cleaning Health Care Bastoncillos Oidos","USD 2.52","USD 1.59","37%","USD","7","USD 0.11","39","100.0%","https://s.click.aliexpress.com/e/_DegJ72j",,,,,,
"4001282059807","https://ae04.alicdn.com/kf/Hecae757ee11e452cb4fe47b9abfe5ff02.jpg",,"1pc M series makeup brushes foundation blush eyeshadow eye make up brush crease smudge concealer cosmetic tool professional","USD 3.36","USD 2.52","25%","USD","7","USD 0.18","365","96.2%","https://s.click.aliexpress.com/e/_DmAsVWx",,,,,,
