"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005004936943284","https://ae04.alicdn.com/kf/S9cce69609f604709a25adc13e0a69dfdH.jpg",,"2pcs Makeup Brushes Huge Loose Powder Foundation Cruelty Magic Soft Fluffy Black Brush Professional Cosmetic Beauty Tool","USD 3.00","USD 1.50","50%","USD","7","USD 0.10","134","100.0%","https://s.click.aliexpress.com/e/_DCP6jF9",,,,,,
"1005003162733428","https://ae04.alicdn.com/kf/H4ad850f13b8143048e79b1004ac6f1fbg.jpg",,"1pc Pro animal hair Blush Makeup brushes Face&eye detail Eyeshadow Make up brushes Eye Shadow Highlight Smudge eyebrow essential","USD 3.50","USD 2.62","25%","USD","7","USD 0.18","25","83.3%","https://s.click.aliexpress.com/e/_DERpkeJ",,,,,,
"1005004073636291","https://ae04.alicdn.com/kf/S5b388b0d2ab54b1880381ec36d0ac179u.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/353695423341.mp4","4D Hair Like Eyebrows Stickers Makeup Waterproof Eyebrow Tattoo Sticker Long Lasting Natural Fake Eyebrow Stickers Cosmetics","USD 1.45","USD 0.80","45%","USD","7","USD 0.06","3661","85.6%","https://s.click.aliexpress.com/e/_DmCd3Dh",,,,,,
"1005004561258321","https://ae04.alicdn.com/kf/H6d1cfced8d0a49d39c9a6881a4ef0ecei.jpg",,"1PC Wooden Handle Lip Makeup Brush High Quality Portable Easy To Clean Lipstick Brush Wands Applicator Brush Makeup Tool","USD 0.56","USD 0.27","51%","USD","7","USD 0.02","30","80.0%","https://s.click.aliexpress.com/e/_DEy2T7N",,,,,,
"1005004274670029","https://ae04.alicdn.com/kf/S71a2049033bb4661b5992c80d939a629X.jpg",,"4pcs Makeup Sponge Powder Puff Dry and Wet Combined Beauty Cosmetic Ball Foundation Powder Puff Bevel Cut Make Up Sponge Tools","USD 2.98","USD 1.46","51%","USD","7","USD 0.10","14709","97.9%","https://s.click.aliexpress.com/e/_DFWy3nH",,,,,,
"1005004921085782","https://ae04.alicdn.com/kf/S1e17529eae03429eae2136bd610ba3cf7.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100097399589.mp4","Spatula Stick Stainless Steel Nail Art Stirring Rod Cream Foundation  Mixing Tool Makeup Accessories","USD 3.73","USD 1.86","50%","USD","7","USD 0.13","61","100.0%","https://s.click.aliexpress.com/e/_DkEkOg7",,,,,,
"32997522905","https://ae04.alicdn.com/kf/HTB1T62yelGw3KVjSZFDq6xWEpXaK.jpg",,"1 Roll Professional Eyeshadow Tape Natural Eyeliner Tape Makeup Tape for Eye Makeup Stickers makeup tape","USD 1.09","USD 0.86","21%","USD","8.0","USD 0.07","390","97.2%","https://s.click.aliexpress.com/e/_DdJkNtp",,,,,,
"1005001693292150","https://ae04.alicdn.com/kf/H1aa59cababab45079735a40217f510ddm.jpg",,"1PCS 5ml Empty Eyeshadow Case Palette Pans Magnet Powder Cosmetics DIY Makeup Tools","USD 3.52","USD 2.39","32%","USD","7","USD 0.17","31","94.3%","https://s.click.aliexpress.com/e/_DkbPeqP",,,,,,
"4000601561823","https://ae04.alicdn.com/kf/H13c09363a822465b8517b9247a6db022f.jpg",,"5 Types Stainless Steel Dual Heads Makeup Toner Spatula Mixing Stick Foundation Cream Mixing Tool Cosmetic Make Up Tool FY210","USD 3.41","USD 2.05","40%","USD","7","USD 0.14","370","95.5%","https://s.click.aliexpress.com/e/_DlDEQaf",,,,,,
"1005003957313231","https://ae04.alicdn.com/kf/Sf34504d55bf5423291c5c440521b7f51D.jpg",,"Eyeshadow Diamond Glitter Eye-catching Sparkling Effect Plastic Eye Face Extra Fine Glitter Makeup Decoration for Girl","USD 3.08","USD 0.62","80%","USD","8.0","USD 0.05","33","86.7%","https://s.click.aliexpress.com/e/_DeiUUwX",,,,,,
